src,dst
25893,5335
42355,25899
25900,19257
25900,20006
39121,25900
25902,24492
10884,25902
49675,25902
25904,41115
25904,6641
25904,41677
25904,40692
25904,57327
25904,37043
56847,25904
23741,25909
25912,18409
25912,4708
25912,11754
25912,50815
25912,54989
25912,17529
25912,53767
25912,51106
25912,13299
19954,25912
25913,9738
25915,31151
25915,52794
25915,24725
32292,25915
3119,25917
48089,25917
54600,25917
26845,25921
41624,25921
7424,25924
33478,25924
45696,25924
15449,25924
53277,25924
16025,25926
35155,25927
1265,25931
25933,2097
25935,18456
25936,27150
25936,19413
25936,8588
25936,2537
25936,42281
25936,57327
25936,51764
14231,25936
52499,25939
18908,25939
40758,25939
3199,25941
45230,25941
46202,25946
25947,11278
25947,31631
11278,25947
25949,18741
25949,22435
25949,41996
25949,16107
25949,44620
47195,25950
29907,25950
31758,25950
9336,25950
44606,25950
25953,38059
4122,25953
19375,25953
45345,25953
22060,25953
13747,25953
38059,25953
25956,10185
25958,31862
25958,53223
25959,57299
25959,27528
25959,12813
25959,24498
2549,25960
2924,25960
34227,25960
34585,25960
35129,25960
16111,25960
11862,25960
20867,25960
17840,25960
52251,25960
35092,25960
53793,25960
5560,25960
50844,25960
19217,25960
38738,25960
45624,25960
11403,25960
28045,25960
16341,25960
48921,25960
13666,25960
34966,25960
34601,25961
1681,25961
12954,25961
44339,25961
9507,25961
6579,25961
40875,25961
22140,25961
49604,25961
8127,25961
17408,25961
7715,25961
8600,25961
27169,25961
13679,25961
26857,25961
54621,25961
31235,25961
2545,25961
23623,25961
55600,25961
24666,25961
52128,25961
8386,25961
16036,25961
41328,25961
38721,25961
19129,25961
25604,25961
8340,25961
50665,25961
22510,25961
50361,25961
54495,25961
54731,25961
47856,25961
223,25961
45957,25961
7955,25961
43660,25961
26867,25961
54322,25961
22790,25961
1341,25961
34460,25961
46745,25961
46499,25961
53458,25961
14189,25961
16962,25961
25801,25961
37456,25962
42854,25962
25963,31022
25963,39912
25963,42912
25963,10757
25963,9713
25963,9404
25963,39330
25963,30684
25963,29207
25963,27351
25963,42573
25963,26243
25963,17588
25963,22202
25963,49570
25963,40357
25963,49400
25963,3968
25963,38950
25963,53490
25963,19928
25963,43868
25963,49709
25963,4184
25963,11846
25963,57327
25963,56598
25963,36502
25963,37043
26192,25963
36925,25963
10040,25963
34360,25963
20209,25963
7626,25963
37492,25969
7059,25969
25974,37374
25978,14067
25979,670
25979,21773
25979,24780
25979,40782
25979,36180
25979,27297
25979,56126
25979,13871
25979,35866
25979,35379
25979,33494
670,25979
21773,25979
47428,25980
20026,25980
25982,44781
25982,13952
25982,20111
25982,46026
25982,41192
25982,47003
25982,49702
25982,31613
25982,2113
25982,8884
25982,57327
25982,42733
25984,55655
25984,35890
35890,25984
25985,22926
25985,49329
25985,38165
34765,25985
25990,21857
25991,27209
8080,25993
3374,25993
49541,25994
20785,25995
33089,25995
52903,25995
34553,25995
25996,44856
25996,40391
47874,25996
25998,23334
8442,26002
17148,26002
630,26002
12495,26002
51432,26002
19579,26002
25666,26002
2028,26002
26006,45398
36715,26007
26008,57386
26008,18247
26010,4330
51879,26010
12499,26010
26012,15889
26012,12468
38553,26013
26015,11840
48701,26017
44387,26018
26020,36799
34312,26025
28198,26025
7095,26025
27182,26025
29896,26025
26027,31438
26027,18741
26027,49400
26027,2537
26027,3968
26027,38950
26027,16982
26027,55068
26027,49709
26027,57327
57124,26028
45643,26028
26031,33042
26034,22645
26034,46789
26034,12279
26034,45993
26034,27174
26034,6727
26034,32516
26034,35682
26034,3941
26034,57217
26034,23514
26034,24033
26034,48054
26034,38950
26034,22811
26034,39467
26034,1925
26034,14406
26034,31677
26034,16982
26034,23442
26034,27266
26034,55068
26034,3978
26034,56675
26034,26870
26034,858
26034,30701
26034,38140
26034,22627
26034,6493
26034,37171
26034,46556
26034,4608
26034,21446
26034,27269
26034,57327
26034,56598
26034,55209
26034,30650
26034,43528
26034,48696
26034,3201
26034,21744
26034,38618
26034,51763
26034,6205
26034,50047
26034,51764
26034,31023
26034,46775
26034,33695
26034,9611
26034,48826
26034,56023
26034,27395
26034,29360
26034,47157
26034,28575
26034,43788
26034,13885
26034,18581
26034,50237
26034,19658
26034,50837
26034,23525
26034,37043
25490,26034
54038,26034
25558,26034
27464,26034
50838,26034
26037,37912
26037,4360
55682,26037
26038,6558
26039,703
50067,26039
17650,26039
26046,54989
26046,12459
8149,26046
45230,26046
41039,26046
29879,26046
44103,26046
18409,26046
38409,26046
4708,26046
26050,21863
12874,26051
53178,26051
8625,26054
12801,26055
42292,26055
27068,26056
47592,26057
38611,26057
26058,36326
26059,37991
26059,56382
26059,49291
26060,46686
26064,479
3200,26064
32038,26066
26068,43137
27807,26069
44129,26071
11151,26072
632,26072
26077,28154
26077,41902
26077,42492
26077,21759
26077,40300
19462,26080
26083,43030
13473,26083
26088,53698
26091,33067
26092,13715
26092,39114
39697,26092
226,26092
28113,26092
26093,45146
26093,525
26093,53698
26093,51828
26093,12849
26093,27770
44739,26093
26229,26093
24678,26093
34548,26093
42310,26093
6654,26093
26096,7644
26096,57327
26096,7854
51042,26096
13001,26096
40454,26096
35512,26096
56847,26096
26097,24424
3148,26098
12055,26098
26102,28915
26103,34839
26103,28154
52176,26103
15851,26106
26108,1225
5638,26108
26109,39392
26111,23037
9705,26111
4123,26111
43453,26112
17299,26114
26115,2148
46325,26116
26119,55239
26122,54895
26122,34245
26122,1256
26122,6472
26122,35305
26122,51764
26122,47157
26122,21131
28445,26122
40620,26125
21648,26128
13788,26133
8778,26133
1310,26133
32701,26133
53215,26133
1300,26133
7292,26133
31388,26133
13147,26133
25233,26133
13482,26133
30867,26133
43753,26133
46797,26133
46277,26133
10215,26133
6733,26133
10519,26133
38162,26133
26136,46044
26137,20343
26137,28481
26137,46517
26137,56660
26137,24985
1107,26137
18440,26137
9705,26143
26146,40542
26146,12813
25196,26146
29014,26146
18317,26146
23640,26146
10029,26146
8559,26146
26148,10333
39120,26148
44077,26150
20960,26150
51891,26151
26152,49497
26152,45353
26152,52725
26152,35571
26152,18741
26152,2537
26152,39356
26152,15838
25490,26152
26153,2693
2693,26153
55398,26155
26157,42733
26161,11840
26161,24729
20383,26161
33819,26161
26163,49400
26163,57327
26163,36502
43835,26163
26164,14264
22645,26166
25401,26166
54735,26166
26169,3121
26169,57327
26169,1327
19742,26172
26173,56535
26175,57377
26179,20919
26179,38288
26181,9774
8647,26181
26182,13026
26182,22729
26182,45479
26182,22159
26182,4742
26182,5206
26182,48479
21567,26184
26187,45989
26187,17601
26187,56675
26187,46735
42682,26187
43853,26187
47874,26187
4689,26187
32414,26187
52853,26187
8552,26187
25731,26187
33588,26187
45989,26187
17601,26187
46735,26187
4601,26189
26192,40277
26192,36925
26192,46397
26192,44539
26192,25349
26192,44874
26192,5602
26192,45518
26192,16560
26192,20111
26192,36801
26192,25963
26192,38611
26192,8429
26192,15293
26192,31022
26192,41291
26192,456
26192,29207
26192,42573
26192,26243
26192,17588
26192,22202
26192,49400
26192,3968
26192,11927
26192,49709
26192,12459
26192,11846
26192,57327
26192,31177
26192,36502
26931,26193
16889,26193
20520,26193
46905,26193
2018,26193
26194,86
26194,54670
26195,37497
26195,565
26196,32513
26196,28713
26196,22384
32566,26196
40685,26196
31689,26196
41027,26196
54222,26196
51268,26196
44739,26196
37840,26196
29701,26196
25264,26196
2892,26196
32527,26196
9346,26196
34151,26196
19474,26196
21782,26196
32513,26196
17812,26196
1843,26196
14012,26196
29960,26196
25333,26196
30810,26196
6881,26196
15236,26196
52328,26196
39854,26196
28275,26196
55325,26196
628,26196
20889,26196
23233,26196
34882,26196
51218,26196
23492,26196
11693,26196
28713,26196
40357,26196
21912,26196
22548,26196
26920,26196
5129,26196
25118,26196
22287,26196
41913,26196
26199,48746
26200,36502
26200,13233
6015,26200
48938,26200
3526,26200
51714,26200
19864,26200
22112,26200
32283,26200
51292,26200
20830,26200
53577,26200
26201,29234
26201,39682
26201,991
26201,13635
26201,19697
26201,25569
2797,26201
37029,26201
21654,26201
32907,26201
49953,26201
26202,2919
19667,26203
26206,9921
26209,7995
667,26211
25888,26211
19062,26211
32605,26211
50570,26211
4119,26211
42221,26211
26216,30753
26217,11439
26217,30786
26219,11522
6377,26224
54098,26224
26227,2725
20052,26227
46491,26228
42217,26228
26229,26093
26229,25606
26229,19187
26229,53698
26230,74
26230,5258
26230,31327
26230,732
26235,39455
26236,29387
26238,18741
26238,49709
26238,19559
26238,49232
26238,16107
26240,37356
26243,49400
26243,3968
26243,11927
26243,55068
26243,43868
26243,49709
26243,22627
26243,4184
26243,11846
26243,57327
26243,36502
26243,37043
26192,26243
35405,26243
35626,26243
32203,26243
33475,26243
5992,26243
53012,26243
2512,26243
36925,26243
3815,26243
54222,26243
30429,26243
23198,26243
26887,26243
12544,26243
10040,26243
39445,26243
31164,26243
6007,26243
44159,26243
46397,26243
55724,26243
8091,26243
57421,26243
19801,26243
8885,26243
45204,26243
34452,26243
34360,26243
18893,26243
44312,26243
7626,26243
54440,26243
45518,26243
40992,26243
1765,26243
16560,26243
57026,26243
51649,26243
36801,26243
54068,26243
44800,26243
25963,26243
11844,26243
53974,26243
27604,26243
38611,26243
45752,26243
8429,26243
41291,26243
31022,26243
37960,26243
50923,26243
43913,26243
39912,26243
40702,26243
50291,26243
51218,26243
1842,26243
38162,26243
26246,1576
26246,5982
26246,33713
26246,45140
26246,50651
26246,55180
26246,1495
26246,6764
26246,29562
26247,25020
3807,26247
45016,26248
34452,26250
26251,42896
26251,38135
26252,45993
26252,31244
26252,9641
26252,11840
26252,12913
38217,26255
17610,26255
55166,26259
50975,26260
33268,26261
26262,22130
21775,26262
24996,26262
43315,26262
42357,26262
17262,26262
25501,26262
38106,26262
47623,26263
26264,32569
26264,29159
5011,26265
17802,26265
24177,26267
18150,26267
26268,54023
26268,41677
26268,48935
26268,40692
26270,52268
26270,32814
26270,46737
26276,2148
26276,19816
26278,55213
4437,26280
13729,26280
6682,26280
26281,33125
50453,26283
26284,17627
26284,45906
26284,15610
26284,37171
24675,26285
17191,26285
19143,26285
24814,26285
41205,26287
55065,26287
3205,26287
51840,26290
26291,50930
26291,39188
26291,38071
26291,4014
26291,31436
26291,44060
26291,10902
18562,26294
49098,26294
35859,26301
18867,26301
9465,26301
57415,26302
24902,26303
53440,26306
2692,26306
26307,34272
26307,11231
26307,22592
30412,26309
49595,26309
43508,26309
26310,12279
26310,23660
26310,40538
26310,57327
26310,755
17148,26310
51879,26310
52252,26310
55261,26310
28934,26310
26311,20370
31858,26311
26314,7578
26314,42373
26315,1496
43833,26315
26317,49709
26320,50951
15164,26324
26326,25505
26326,47157
5034,26326
26327,20491
9163,26327
26328,13625
26330,51775
594,26330
31376,26330
5281,26330
51775,26330
19456,26334
56040,26334
26335,21012
26335,30088
26335,42180
26335,49914
26335,57341
26335,8167
54711,26339
983,26339
23698,26339
51933,26339
48635,26339
26340,16716
26343,7460
26345,39330
26345,30684
26345,4708
26345,50815
26345,54989
26345,9641
26345,46076
26345,12986
26345,6932
26345,4184
26345,11846
26345,2779
26345,57327
26345,51763
26345,36502
51664,26345
11862,26345
16246,26345
22433,26348
26349,31986
11865,26351
26354,538
26354,54878
40131,26354
538,26354
54878,26354
26356,44771
2445,26356
39174,26356
21334,26356
18153,26356
26357,37815
26360,27799
26360,40577
26360,45259
26360,42492
26360,30908
41679,26360
21916,26360
38046,26360
16637,26360
6572,26360
14925,26360
43636,26360
28612,26360
22028,26360
39467,26360
6644,26360
43758,26360
2853,26365
19288,26365
26366,6833
26366,17582
38602,26370
14044,26370
24701,26370
51929,26370
32498,26370
9449,26373
26374,19177
26374,9432
26374,24405
26374,34185
26374,37991
26375,36535
3577,26376
26381,11840
16313,26381
56216,26385
22882,26385
26387,4503
26388,24909
36252,26390
50563,26390
214,26392
26394,52422
26394,17354
26394,46180
26394,38574
26394,40692
26394,26419
26394,57327
26394,36502
26394,9482
10105,26394
39512,26394
36337,26394
26395,20787
26396,47477
26396,17496
26396,22500
26396,30389
26396,20094
26396,53634
26396,48011
26396,11125
26396,4234
26396,29613
49303,26398
26399,10793
26399,3059
26399,18100
26399,40692
26399,49709
26399,57197
26399,36502
7269,26399
27425,26399
26400,46687
51851,26400
54176,26402
26403,34847
4750,26410
1332,26411
22624,26414
26415,11867
21108,26419
36101,26419
9602,26419
1765,26419
44590,26419
26394,26419
16814,26419
17474,26419
18113,26419
1564,26419
42364,26419
6097,26419
8365,26419
26920,26419
55409,26421
21882,26422
44940,26424
47581,26424
28227,26424
21079,26424
7555,26424
7791,26424
23318,26424
22751,26424
1437,26424
33850,26424
13327,26424
10954,26424
1986,26424
4936,26424
53896,26424
9161,26424
42484,26424
48002,26424
26425,56598
26425,10295
26425,36502
10040,26425
26426,29839
26426,39188
26426,49963
26426,31436
52211,26426
26429,12312
15860,26433
28270,26433
54617,26433
37029,26433
909,26433
15495,26433
26438,49845
50127,26438
49845,26438
26442,44013
26442,47140
32779,26442
33483,26442
6352,26442
53779,26442
44871,26442
8135,26442
4806,26442
47140,26442
26444,28484
26448,33631
26449,24965
26452,5727
26452,33489
26452,1998
40446,26455
26458,14387
26458,34471
26541,26458
34471,26458
48504,26458
26460,3196
30058,26460
34142,26460
22020,26460
12267,26460
26465,20111
26465,54046
26465,46875
26465,3599
26465,4931
26465,57327
26465,16907
26466,28759
39199,26466
26470,42023
15258,26470
22920,26470
26473,49710
26473,54979
26473,30062
26478,10753
26479,43995
26479,31986
26480,405
26480,23120
24045,26480
26481,30790
26481,8313
26481,17673
26481,8706
26481,16590
26481,23568
26481,36814
26481,57394
26481,10325
26481,6644
26481,6660
26481,54453
26481,40538
26481,23263
26481,15985
18492,26481
31378,26481
20052,26481
25240,26481
630,26481
41679,26481
1600,26481
53890,26481
2833,26481
37793,26481
36287,26481
28372,26481
45004,26481
52090,26481
50846,26481
37769,26481
1565,26481
14049,26481
36802,26481
26483,37198
26486,2966
26486,2525
9668,26490
26491,49966
26491,31449
26491,36146
26491,186
26491,41612
26491,19187
26491,48372
26491,53698
26491,51828
26491,36574
26491,12849
26491,9472
26493,49903
43718,26493
5083,26494
26496,23503
26496,12468
12623,26496
11610,26496
53228,26496
638,26497
26500,56357
26500,56537
26500,40755
26500,3582
26500,37925
43561,26501
26502,11755
25092,26503
39348,26503
13044,26506
26508,6389
26511,16319
26515,14975
9295,26515
26517,3344
26517,25660
913,26518
31537,26518
26519,52756
26519,27756
26519,17354
26519,46431
26519,49709
26519,12236
26519,11846
26519,5850
26519,24244
33665,26524
39276,26525
26528,11461
24373,26529
26530,57327
39857,26531
21947,26531
33747,26532
53354,26532
26534,52222
26534,42979
26537,38309
26537,55107
26537,56089
26538,4704
26538,10628
39835,26538
47111,26538
39335,26538
56217,26538
1330,26538
8860,26538
49398,26538
50047,26538
26540,38710
26541,14387
26541,26458
26541,34471
26542,4014
26542,23062
26542,36387
26542,13294
26542,46516
26542,21319
41780,26545
26549,56336
26549,10818
26549,53184
26551,15213
26552,56598
26552,57327
26552,37854
26552,30908
26556,15998
26556,39899
26556,4836
26556,37524
26556,43341
26556,44103
26556,45341
26556,49913
26556,55596
26556,31524
26556,56581
26556,14024
26556,11840
26556,39467
26556,23529
26556,21478
26556,43791
26556,57327
26556,6855
26556,28575
26556,34480
52354,26556
48475,26556
26561,15985
26561,1085
51504,26561
45827,26561
363,26563
26564,29234
12640,26564
52691,26564
30735,26564
26571,33528
23271,26573
32907,26573
7717,26573
23708,26573
47192,26574
2655,26574
34833,26575
26578,21784
26578,33018
26578,33655
26579,3479
26940,26581
26585,303
26585,54937
26585,19112
26585,37832
26585,33893
26585,38950
26585,38140
26585,14349
26586,34598
26587,32783
26587,29806
26587,26700
57146,26587
18291,26587
27869,26587
31230,26587
26592,55406
27578,26592
26594,13049
26594,23529
26594,28664
26594,40692
26594,2559
26594,52882
6024,26594
26600,11941
26795,26602
26605,10027
26605,32436
26605,1391
26605,21863
26605,34403
26608,41730
20191,26608
33554,26608
34343,26608
52084,26608
7115,26608
947,26608
26609,20192
26609,47039
26609,31152
26609,57327
26609,5199
32576,26609
9406,26609
4556,26609
53611,26609
8442,26609
16029,26609
3653,26609
13416,26609
50765,26609
47932,26609
10395,26609
5911,26609
32077,26609
37428,26609
52449,26609
36287,26609
10500,26609
55682,26609
42479,26609
55371,26609
21956,26609
9353,26609
31830,26609
20192,26609
27857,26611
26613,24826
26615,15394
26616,35853
26616,30715
10004,26618
21533,26618
9699,26619
26620,44395
26620,33116
26624,14082
26626,387
26626,42252
37634,26626
26627,40344
26627,55170
26627,7726
26627,11724
7726,26627
26628,35395
26628,17456
26628,35446
26628,51990
26628,42054
26633,56783
26633,48066
26633,41624
26633,32441
25398,26635
32022,26638
53135,26638
346,26638
5219,26638
26639,5730
26640,5406
26641,30259
26641,13738
26641,43870
38647,26641
39666,26641
29295,26641
51979,26641
30259,26641
18575,26641
2066,26641
13784,26641
44669,26641
13738,26641
10130,26641
26642,2725
26643,2647
26643,18294
26643,22263
26645,37899
26646,14797
26646,54937
26646,57437
26646,31315
26646,12279
26646,9460
26646,47157
26646,21131
9252,26648
54472,26648
26649,40610
26659,36288
26659,24503
1872,26660
26665,43066
26667,36158
26668,14220
26669,35826
26669,436
26669,12017
26670,4716
26670,25309
26671,49094
26671,13225
27102,26671
1934,26672
29766,26672
36891,26672
40573,26672
44057,26672
47546,26672
15505,26674
39909,26674
26677,57217
26677,40692
32085,26677
19469,26677
559,26677
54619,26679
